118.019	223.911	40.8008
120.26	224.281	33.1781
122.505	224.574	25.5384
124.752	224.791	17.8857
127	224.932	10.2238
129.25	224.996	2.55668
131.5	224.983	-5.11174
133.749	224.894	-12.7775
135.997	224.728	-20.4368
138.244	224.485	-28.0856
140.487	224.166	-35.7201
142.727	223.771	-43.3362
144.962	223.299	-50.9301
147.192	222.752	-58.4979
149.417	222.129	-66.0357
151.635	221.431	-73.5394
153.845	220.659	-81.0053
156.048	219.811	-88.4293
158.241	218.89	-95.8076
160.425	217.895	-103.136
162.599	216.828	-110.411
164.761	215.687	-117.629
166.912	214.475	-124.785
169.051	213.192	-131.876
171.176	211.838	-138.897
173.287	210.414	-145.846
175.384	208.921	-152.717
177.465	207.36	-159.507
179.531	205.732	-166.212
181.58	204.036	-172.829
183.611	202.275	-179.353
185.625	200.45	-185.779
187.62	198.56	-192.106
189.596	196.608	-198.328
191.552	194.594	-204.441
193.488	192.519	-210.442
195.402	190.385	-216.326
197.295	188.193	-222.091
199.166	185.944	-227.731
201.014	183.639	-233.243
202.839	181.28	-238.623
204.639	178.867	-243.867
206.416	176.403	-248.972
208.167	173.888	-253.932
209.893	171.325	-258.745
211.594	168.714	-263.407
213.268	166.057	-267.913
214.915	163.356	-272.259
216.535	160.612	-276.442
218.127	157.828	-280.458
219.691	155.004	-284.303
221.227	152.142	-287.972
222.734	149.245	-291.463
224.211	146.314	-294.77
225.66	143.35	-297.891
227.078	140.356	-300.821
228.467	137.334	-303.556
229.825	134.286	-306.092
231.152	131.213	-308.426
232.449	128.118	-310.553
233.715	125.003	-312.47
234.949	121.869	-314.173
236.152	118.72	-315.658
237.324	115.557	-316.92
238.463	112.382	-317.956
239.571	109.199	-318.762
240.647	106.008	-319.335
241.691	102.813	-319.669
242.703	99.6154	-319.762
243.684	96.4184	-319.609
244.632	93.2241	-319.206
245.548	90.0351	-318.55
246.433	86.854	-317.636
247.285	83.6833	-316.461
248.106	80.5256	-315.021
248.896	77.3837	-313.312
249.654	74.2603	-311.329
250.381	71.1581	-309.069
251.077	68.0799	-306.529
251.743	65.0285	-303.703
252.378	62.0068	-300.589
252.983	59.0177	-297.182
253.558	56.0641	-293.478
254.104	53.1491	-289.474
254.621	50.2757	-285.165
255.11	47.4468	-280.548
255.571	44.6657	-275.619
256.004	41.9355	-270.373
256.409	39.2594	-264.807
256.789	36.6405	-258.917
257.142	34.0821	-252.699
257.471	31.5876	-246.149
257.774	29.1603	-239.263
258.054	26.8035	-232.037
258.311	24.5207	-224.468
258.545	22.3153	-216.551
258.757	20.1908	-208.283
258.949	18.1508	-199.659
259.121	16.1988	-190.675
259.273	14.3385	-181.329
259.408	12.5735	-171.615
259.525	10.9075	-161.53
259.626	9.34415	-151.07
259.712	7.88733	-140.231
259.784	6.54082	-129.009
259.843	5.30845	-117.4
259.891	4.19413	-105.4
259.928	3.20176	-93.0061
259.955	2.33533	-80.2133
259.975	1.59884	-67.018
259.988	0.99633	-53.4163
259.995	0.531884	-39.4043
259.999	0.209626	-24.9779
260	0.0337198	-10.1334
260	0	0
